cycle,environment_temperature,nominal_capacity
22,44,2.0754099480451984
22,45,2.102093652453461
22,46,2.1287773568617236
22,47,2.1554610612699863
22,48,2.182144765678249
22,49,2.2088284700865115
22,50,2.2088284700865115
23,1,0.9260238342281627
23,2,0.9527075386364253
23,3,0.9793912430446879
23,4,1.0060749474529505
23,5,1.032758651861213
23,6,1.0594423562694757
23,7,1.0861260606777383
23,8,1.112809765086001
23,9,1.1394934694942636
23,10,1.1661771739025262
23,11,1.1928608783107888
23,12,1.2195445827190514
23,13,1.246228287127314
23,14,1.2729119915355767
23,15,1.2995956959438393
23,16,1.326279400352102
23,17,1.3529631047603645
23,18,1.3796468091686271
23,19,1.4063305135768898
23,20,1.4330142179851524
23,21,1.459697922393415
23,22,1.4863816268016776
23,23,1.5130653312099402
23,24,1.5397490356182029
23,25,1.5664327400264655
23,26,1.593116444434728
23,27,1.6198001488429907
23,28,1.6464838532512533
23,29,1.673167557659516
23,30,1.6998512620677786
23,31,1.7265349664760412
23,32,1.7532186708843038
23,33,1.7799023752925665
23,34,1.806586079700829
23,35,1.8332697841090917
23,36,1.8599534885173543
23,37,1.886637192925617
23,38,1.9133208973338793
23,39,1.940004601742142
23,40,1.9666883061504046
23,41,1.9933720105586672
23,42,2.02005571496693
23,43,2.0467394193751924
23,44,2.073423123783455
23,45,2.1001068281917177
23,46,2.1267905325999803
23,47,2.153474237008243
23,48,2.1801579414165055
23,49,2.206841645824768
23,50,2.206841645824768
24,1,0.9240370099664194
24,2,0.950720714374682
24,3,0.9774044187829446
24,4,1.004088123191207
24,5,1.0307718275994697
24,6,1.0574555320077323
24,7,1.084139236415995
24,8,1.1108229408242576
24,9,1.1375066452325202
24,10,1.1641903496407828
24,11,1.1908740540490454
24,12,1.217557758457308
24,13,1.2442414628655707
24,14,1.2709251672738333
24,15,1.297608871682096
24,16,1.3242925760903586
24,17,1.3509762804986212
24,18,1.3776599849068838
24,19,1.4043436893151464
24,20,1.431027393723409
24,21,1.4577110981316717
24,22,1.4843948025399343
24,23,1.511078506948197
24,24,1.5377622113564595
24,25,1.5644459157647221
24,26,1.5911296201729848
24,27,1.6178133245812474
24,28,1.64449702898951
24,29,1.6711807333977726
24,30,1.6978644378060352
24,31,1.7245481422142979
24,32,1.7512318466225605
24,33,1.777915551030823
24,34,1.8045992554390857
24,35,1.8312829598473483
24,36,1.857966664255611
24,37,1.8846503686638736
24,38,1.911334073072136
24,39,1.9380177774803986
24,40,1.9647014818886612
24,41,1.9913851862969238
24,42,2.0180688907051865
24,43,2.044752595113449
24,44,2.0714362995217117
24,45,2.0981200039299743
24,46,2.124803708338237
24,47,2.1514874127464996
24,48,2.178171117154762
24,49,2.204854821563025
24,50,2.204854821563025
25,1,0.9220501857046759
25,2,0.9487338901129385
25,3,0.9754175945212011
25,4,1.0021012989294638
25,5,1.0287850033377264
25,6,1.055468707745989
25,7,1.0821524121542516
25,8,1.1088361165625142
25,9,1.1355198209707769
25,10,1.1622035253790395
25,11,1.188887229787302
25,12,1.2155709341955647
25,13,1.2422546386038273
25,14,1.26893834301209
25,15,1.2956220474203526
25,16,1.3223057518286152
25,17,1.3489894562368778
25,18,1.3756731606451404
25,19,1.4023568650534028
25,20,1.4290405694616655
25,21,1.455724273869928
25,22,1.4824079782781907
25,23,1.5090916826864533
25,24,1.535775387094716
25,25,1.5624590915029786
25,26,1.5891427959112412
25,27,1.6158265003195038
25,28,1.6425102047277664
25,29,1.669193909136029
25,30,1.6958776135442917
25,31,1.7225613179525543
25,32,1.749245022360817
25,33,1.7759287267690795
25,34,1.8026124311773422
25,35,1.8292961355856048
25,36,1.8559798399938674
25,37,1.88266354440213
25,38,1.9093472488103926
25,39,1.9360309532186553
25,40,1.9627146576269179
25,41,1.9893983620351805
25,42,2.016082066443443
25,43,2.0427657708517057
25,44,2.0694494752599684
25,45,2.096133179668231
25,46,2.1228168840764936
25,47,2.1495005884847562
25,48,2.176184292893019
25,49,2.2028679973012815
25,50,2.2028679973012815
26,1,0.9200633614429325
26,2,0.9467470658511952
26,3,0.9734307702594578
26,4,1.0001144746677204
26,5,1.026798179075983
26,6,1.0534818834842457
26,7,1.0801655878925083
26,8,1.106849292300771
26,9,1.1335329967090335
26,10,1.1602167011172961
26,11,1.1869004055255588
26,12,1.2135841099338214
26,13,1.240267814342084
26,14,1.2669515187503466
26,15,1.2936352231586092
26,16,1.3203189275668719
26,17,1.3470026319751345
26,18,1.373686336383397
26,19,1.4003700407916595
26,20,1.4270537451999221
26,21,1.4537374496081847
26,22,1.4804211540164474
26,23,1.50710485842471
26,24,1.5337885628329726
26,25,1.5604722672412352
26,26,1.5871559716494978
26,27,1.6138396760577605
26,28,1.640523380466023
26,29,1.6672070848742857
26,30,1.6938907892825483
26,31,1.720574493690811
26,32,1.7472581980990736
26,33,1.7739419025073362
26,34,1.8006256069155988
26,35,1.8273093113238614
26,36,1.853993015732124
26,37,1.8806767201403867
26,38,1.9073604245486493
26,39,1.934044128956912
26,40,1.9607278333651745
26,41,1.9874115377734372
26,42,2.0140952421816998
26,43,2.0407789465899624
26,44,2.067462650998225
26,45,2.0941463554064876
26,46,2.1208300598147503
26,47,2.147513764223013
26,48,2.1741974686312755
26,49,2.200881173039538
26,50,2.200881173039538
27,1,0.9180765371811892
27,2,0.9447602415894518
27,3,0.9714439459977144
27,4,0.9981276504059771
27,5,1.0248113548142397
27,6,1.0514950592225023
27,7,1.078178763630765
27,8,1.1048624680390275
27,9,1.1315461724472902
27,10,1.1582298768555528
27,11,1.1849135812638154
27,12,1.211597285672078
27,13,1.2382809900803406
27,14,1.2649646944886033
27,15,1.291648398896866
27,16,1.3183321033051285
27,17,1.3450158077133911
27,18,1.3716995121216538
27,19,1.3983832165299162
27,20,1.4250669209381788
27,21,1.4517506253464414
27,22,1.478434329754704
27,23,1.5051180341629666
27,24,1.5318017385712293
27,25,1.5584854429794919
27,26,1.5851691473877545
27,27,1.6118528517960171
27,28,1.6385365562042797
27,29,1.6652202606125424
27,30,1.691903965020805
27,31,1.7185876694290676
27,32,1.7452713738373302
27,33,1.7719550782455928
27,34,1.7986387826538555
27,35,1.825322487062118
27,36,1.8520061914703807
27,37,1.8786898958786433
27,38,1.905373600286906
27,39,1.9320573046951686
27,40,1.9587410091034312
27,41,1.9854247135116938
27,42,2.0121084179199564
27,43,2.038792122328219
27,44,2.0654758267364817
27,45,2.0921595311447443
27,46,2.118843235553007
27,47,2.1455269399612695
27,48,2.172210644369532
27,49,2.1988943487777948
27,50,2.1988943487777948
28,1,0.9160897129194457
28,2,0.9427734173277084
28,3,0.969457121735971
28,4,0.9961408261442336
28,5,1.0228245305524961
28,6,1.0495082349607587
28,7,1.0761919393690214
28,8,1.102875643777284
28,9,1.1295593481855466
28,10,1.1562430525938092
28,11,1.1829267570020718
28,12,1.2096104614103345
28,13,1.236294165818597
28,14,1.2629778702268597
28,15,1.2896615746351223
28,16,1.316345279043385
28,17,1.3430289834516476
28,18,1.3697126878599102
28,19,1.3963963922681728
28,20,1.4230800966764354
28,21,1.449763801084698
28,22,1.4764475054929607
28,23,1.5031312099012233
28,24,1.529814914309486
28,25,1.5564986187177485
28,26,1.5831823231260111
28,27,1.6098660275342738
28,28,1.6365497319425364
28,29,1.663233436350799
28,30,1.6899171407590616
28,31,1.7166008451673243
28,32,1.7432845495755869
28,33,1.7699682539838495
28,34,1.7966519583921121
28,35,1.8233356628003747
28,36,1.8500193672086374
28,37,1.8767030716169
28,38,1.9033867760251626
28,39,1.9300704804334252
28,40,1.9567541848416878
28,41,1.9834378892499505
28,42,2.010121593658213
28,43,2.0368052980664757
28,44,2.0634890024747383
28,45,2.090172706883001
28,46,2.1168564112912636
28,47,2.143540115699526
28,48,2.170223820107789
28,49,2.1969075245160514
28,50,2.1969075245160514
29,1,0.9141028886577024
29,2,0.940786593065965
29,3,0.9674702974742276
29,4,0.9941540018824903
29,5,1.0208377062907528
29,6,1.0475214106990154
29,7,1.074205115107278
29,8,1.1008888195155406
29,9,1.1275725239238032
29,10,1.1542562283320659
29,11,1.1809399327403285
29,12,1.2076236371485911
29,13,1.2343073415568537
29,14,1.2609910459651164
29,15,1.287674750373379
29,16,1.3143584547816416
29,17,1.3410421591899042
29,18,1.3677258635981668
29,19,1.3944095680064295
29,20,1.421093272414692
29,21,1.4477769768229547
29,22,1.4744606812312173
29,23,1.50114438563948
29,24,1.5278280900477426
29,25,1.5545117944560052
29,26,1.5811954988642678
29,27,1.6078792032725304
29,28,1.634562907680793
29,29,1.6612466120890557
29,30,1.6879303164973183
29,31,1.714614020905581
29,32,1.7412977253138435
29,33,1.7679814297221061
29,34,1.7946651341303688
29,35,1.8213488385386314
29,36,1.848032542946894
29,37,1.8747162473551566
29,38,1.9013999517634192
29,39,1.9280836561716819
29,40,1.9547673605799445
29,41,1.9814510649882071
29,42,2.0081347693964697
29,43,2.0348184738047324
29,44,2.061502178212995
29,45,2.0881858826212576
29,46,2.11486958702952
29,47,2.141553291437783
29,48,2.1682369958460455
29,49,2.194920700254308
29,50,2.194920700254308
30,1,0.912116064395959
30,2,0.9387997688042217
30,3,0.9654834732124843
30,4,0.9921671776207469
30,5,1.0188508820290094
30,6,1.045534586437272
30,7,1.0722182908455347
30,8,1.0989019952537973
30,9,1.12558569966206
30,10,1.1522694040703225
30,11,1.1789531084785851
30,12,1.2056368128868478
30,13,1.2323205172951104
30,14,1.259004221703373
30,15,1.2856879261116356
30,16,1.3123716305198982
30,17,1.3390553349281609
30,18,1.3657390393364235
30,19,1.392422743744686
30,20,1.4191064481529487
30,21,1.4457901525612114
30,22,1.472473856969474
30,23,1.4991575613777366
30,24,1.5258412657859992
30,25,1.5525249701942618
30,26,1.5792086746025245
30,27,1.605892379010787
30,28,1.6325760834190497
30,29,1.6592597878273123
30,30,1.685943492235575
30,31,1.7126271966438376
30,32,1.7393109010521002
30,33,1.7659946054603628
30,34,1.7926783098686254
30,35,1.819362014276888
30,36,1.8460457186851507
30,37,1.8727294230934133
30,38,1.899413127501676
30,39,1.9260968319099385
30,40,1.9527805363182011
30,41,1.9794642407264638
30,42,2.0061479451347264
30,43,2.032831649542989
30,44,2.0595153539512516
30,45,2.0861990583595142
30,46,2.112882762767777
30,47,2.1395664671760395
30,48,2.166250171584302
30,49,2.1929338759925647
30,50,2.1929338759925647
31,1,0.9101292401342156
31,2,0.9368129445424782
31,3,0.9634966489507408
31,4,0.9901803533590035
31,5,1.016864057767266
31,6,1.0435477621755287
31,7,1.0702314665837913
31,8,1.096915170992054
31,9,1.1235988754003166
31,10,1.1502825798085792
31,11,1.1769662842168418
31,12,1.2036499886251044
31,13,1.230333693033367
31,14,1.2570173974416297
31,15,1.2837011018498923
31,16,1.310384806258155
31,17,1.3370685106664175
31,18,1.3637522150746801
31,19,1.3904359194829428
31,20,1.4171196238912054
31,21,1.443803328299468
31,22,1.4704870327077306
31,23,1.4971707371159932
31,24,1.5238544415242559
31,25,1.5505381459325185
31,26,1.577221850340781
31,27,1.6039055547490437
31,28,1.6305892591573063
31,29,1.657272963565569
31,30,1.6839566679738316
31,31,1.7106403723820942
31,32,1.7373240767903568
31,33,1.7640077811986195
31,34,1.790691485606882
31,35,1.8173751900151447
31,36,1.8440588944234073
31,37,1.87074259883167
31,38,1.8974263032399323
31,39,1.924110007648195
31,40,1.9507937120564576
31,41,1.9774774164647202
31,42,2.0041611208729826
31,43,2.030844825281245
31,44,2.057528529689508
31,45,2.0842122340977705
31,46,2.110895938506033
31,47,2.1375796429142957
31,48,2.1642633473225583
31,49,2.190947051730821
31,50,2.190947051730821
32,1,0.9081424158724722
32,2,0.9348261202807349
32,3,0.9615098246889975
32,4,0.9881935290972601
32,5,1.0148772335055227
32,6,1.0415609379137853
32,7,1.068244642322048
32,8,1.0949283467303106
32,9,1.1216120511385732
32,10,1.1482957555468358
32,11,1.1749794599550984
32,12,1.201663164363361
32,13,1.2283468687716237
32,14,1.2550305731798863
32,15,1.281714277588149
32,16,1.3083979819964116
32,17,1.3350816864046742
32,18,1.3617653908129368
32,19,1.3884490952211994
32,20,1.415132799629462
32,21,1.4418165040377247
32,22,1.4685002084459873
32,23,1.49518391285425
32,24,1.5218676172625125
32,25,1.5485513216707751
32,26,1.5752350260790378
32,27,1.6019187304873004
32,28,1.628602434895563
32,29,1.6552861393038256
32,30,1.6819698437120882
32,31,1.7086535481203509
32,32,1.7353372525286135
32,33,1.762020956936876
32,34,1.7887046613451387
32,35,1.8153883657534013
32,36,1.842072070161664
32,37,1.8687557745699266
32,38,1.895439478978189
32,39,1.9221231833864516
32,40,1.9488068877947142
32,41,1.9754905922029768
32,42,2.0021742966112397
32,43,2.0288580010195023
32,44,2.055541705427765
32,45,2.0822254098360276
32,46,2.10890911424429
32,47,2.135592818652553
32,48,2.1622765230608154
32,49,2.188960227469078
32,50,2.188960227469078
33,1,0.9061555916107289
33,2,0.9328392960189915
33,3,0.9595230004272541
33,4,0.9862067048355168
33,5,1.0128904092437794
33,6,1.039574113652042
33,7,1.0662578180603046
33,8,1.0929415224685672
33,9,1.1196252268768299
33,10,1.1463089312850925
33,11,1.172992635693355
33,12,1.1996763401016177
33,13,1.2263600445098803
33,14,1.253043748918143
33,15,1.2797274533264056
33,16,1.3064111577346682
33,17,1.3330948621429308
33,18,1.3597785665511934
33,19,1.386462270959456
33,20,1.4131459753677187
33,21,1.4398296797759813
33,22,1.466513384184244
33,23,1.4931970885925065
33,24,1.5198807930007692
33,25,1.5465644974090318
33,26,1.5732482018172944
33,27,1.599931906225557
33,28,1.6266156106338197
33,29,1.6532993150420823
33,30,1.679983019450345
33,31,1.7066667238586075
33,32,1.7333504282668701
33,33,1.7600341326751328
33,34,1.7867178370833954
33,35,1.813401541491658
33,36,1.8400852458999206
33,37,1.8667689503081832
33,38,1.8934526547164456
33,39,1.9201363591247083
33,40,1.9468200635329709
33,41,1.9735037679412335
33,42,2.000187472349496
33,43,2.0268711767577585
33,44,2.053554881166021
33,45,2.0802385855742838
33,46,2.1069222899825464
33,47,2.133605994390809
33,48,2.1602896987990716
33,49,2.1869734032073342
33,50,2.1869734032073342
34,1,0.9041687673489855
34,2,0.9308524717572482
34,3,0.9575361761655108
34,4,0.9842198805737734
34,5,1.010903584982036
34,6,1.0375872893902987
34,7,1.0642709937985613
34,8,1.090954698206824
34,9,1.1176384026150865
34,10,1.1443221070233491
34,11,1.1710058114316118
34,12,1.1976895158398744
34,13,1.224373220248137
34,14,1.2510569246563996
34,15,1.2777406290646622
34,16,1.3044243334729249
34,17,1.3311080378811875
34,18,1.35779174228945
34,19,1.3844754466977127
34,20,1.4111591511059753
34,21,1.437842855514238
34,22,1.4645265599225006
34,23,1.4912102643307632
34,24,1.5178939687390258
34,25,1.5445776731472884
34,26,1.571261377555551
34,27,1.5979450819638137
34,28,1.6246287863720763
34,29,1.651312490780339
34,30,1.6779961951886015
34,31,1.7046798995968642
34,32,1.7313636040051268
34,33,1.7580473084133894
34,34,1.784731012821652
34,35,1.8114147172299147
34,36,1.8380984216381773
34,37,1.86478212604644
34,38,1.8914658304547023
34,39,1.918149534862965
34,40,1.9448332392712275
34,41,1.9715169436794902
34,42,1.9982006480877528
34,43,2.0248843524960156
34,44,2.0515680569042782
34,45,2.078251761312541
34,46,2.1049354657208035
34,47,2.131619170129066
34,48,2.1583028745373287
34,49,2.1849865789455913
34,50,2.1849865789455913
35,1,0.9021819430872421
35,2,0.9288656474955047
35,3,0.9555493519037673
35,4,0.98223305631203
35,5,1.0089167607202925
35,6,1.035600465128555
35,7,1.0622841695368177
35,8,1.0889678739450803
35,9,1.115651578353343
35,10,1.1423352827616056
35,11,1.1690189871698682
35,12,1.1957026915781308
35,13,1.2223863959863934
35,14,1.249070100394656
35,15,1.2757538048029187
35,16,1.3024375092111813
35,17,1.329121213619444
35,18,1.3558049180277065
35,19,1.3824886224359692
35,20,1.4091723268442318
35,21,1.4358560312524944
35,22,1.462539735660757
35,23,1.4892234400690196
35,24,1.5159071444772823
35,25,1.5425908488855449
35,26,1.5692745532938075
35,27,1.5959582577020701
35,28,1.6226419621103327
35,29,1.6493256665185954
35,30,1.676009370926858
35,31,1.7026930753351206
35,32,1.7293767797433832
35,33,1.7560604841516458
35,34,1.7827441885599085
35,35,1.809427892968171
35,36,1.8361115973764337
35,37,1.8627953017846963
35,38,1.8894790061929587
35,39,1.9161627106012213
35,40,1.942846415009484
35,41,1.9695301194177466
35,42,1.9962138238260092
35,43,2.022897528234272
35,44,2.0495812326425344
35,45,2.076264937050797
35,46,2.1029486414590597
35,47,2.1296323458673223
35,48,2.156316050275585
35,49,2.1829997546838475
35,50,2.1829997546838475
36,1,0.9001951188254987
36,2,0.9268788232337614
36,3,0.953562527642024
36,4,0.9802462320502866
36,5,1.0069299364585491
36,6,1.0336136408668117
36,7,1.0602973452750744
36,8,1.086981049683337
36,9,1.1136647540915996
36,10,1.1403484584998622
36,11,1.1670321629081248
36,12,1.1937158673163875
36,13,1.22039957172465
36,14,1.2470832761329127
36,15,1.2737669805411753
36,16,1.300450684949438
36,17,1.3271343893577006
36,18,1.3538180937659632
36,19,1.3805017981742258
36,20,1.4071855025824884
36,21,1.433869206990751
36,22,1.4605529113990137
36,23,1.4872366158072763
36,24,1.513920320215539
36,25,1.5406040246238015
36,26,1.5672877290320641
36,27,1.5939714334403268
36,28,1.6206551378485894
36,29,1.647338842256852
36,30,1.6740225466651146
36,31,1.7007062510733773
36,32,1.7273899554816399
36,33,1.7540736598899025
36,34,1.7807573642981651
36,35,1.8074410687064277
36,36,1.8341247731146904
36,37,1.860808477522953
36,38,1.8874921819312154
36,39,1.914175886339478
36,40,1.9408595907477406
36,41,1.9675432951560032
36,42,1.9942269995642659
36,43,2.0209107039725285
36,44,2.047594408380791
36,45,2.0742781127890537
36,46,2.1009618171973163
36,47,2.127645521605579
36,48,2.1543292260138416
36,49,2.181012930422104
36,50,2.181012930422104
37,1,0.8982082945637554
37,2,0.924891998972018
37,3,0.9515757033802806
37,4,0.9782594077885433
37,5,1.0049431121968058
37,6,1.0316268166050684
37,7,1.058310521013331
37,8,1.0849942254215936
37,9,1.1116779298298562
37,10,1.1383616342381189
37,11,1.1650453386463815
37,12,1.191729043054644
37,13,1.2184127474629067
37,14,1.2450964518711694
37,15,1.271780156279432
37,16,1.2984638606876946
37,17,1.3251475650959572
37,18,1.3518312695042198
37,19,1.3785149739124825
37,20,1.405198678320745
37,21,1.4318823827290077
37,22,1.4585660871372703
37,23,1.485249791545533
37,24,1.5119334959537956
37,25,1.5386172003620582
37,26,1.5653009047703208
37,27,1.5919846091785834
37,28,1.618668313586846
37,29,1.6453520179951087
37,30,1.6720357224033713
37,31,1.698719426811634
37,32,1.7254031312198965
37,33,1.7520868356281591
37,34,1.7787705400364218
37,35,1.8054542444446844
37,36,1.832137948852947
37,37,1.8588216532612096
37,38,1.885505357669472
37,39,1.9121890620777346
37,40,1.9388727664859973
37,41,1.9655564708942599
37,42,1.9922401753025225
37,43,2.018923879710785
37,44,2.0456075841190478
37,45,2.0722912885273104
37,46,2.098974992935573
37,47,2.1256586973438356
37,48,2.1523424017520982
37,49,2.179026106160361
37,50,2.179026106160361
38,1,0.8962214703020119
